C145	none	-	high	3	3	3	3	ManiSkill lists GPU simulation as unsupported on AMD GPUs so the flagship parallel manipulation benchmark cannot run on ROCm	Robot-learning groups benchmarking policies; AMD has no comparable published env-throughput number	Get ManiSkill CPU-sim CI green on ROCm first, then sponsor a ROCm GPU-sim backend via its SAPIEN dependency	https://github.com/haosulab/ManiSkill
C146	community	Brax on ROCm JAX via its mujoco-mjx dependency which supports AMD GPUs	med	3	3	2	2	No AMD-validated Brax build, wheel or throughput benchmark; portability is inherited from XLA not tested by AMD	JAX-based RL users evaluating AMD as a training substrate	Add a Brax smoke test and env-steps/sec benchmark to the ROCm JAX CI matrix	corpus:mujocoreadthedocsio-de76e51bc4.txt
C151	partial	MoveIt 2 explicitly supported by AMD Kria AI Solutions and the AMD Robotics Software Suite	high	3	3	3	3	No ROCm-accelerated MoveIt planner plugin; AMD only runs the CPU planners while cuRobo gives NVIDIA order-of-magnitude planning latency wins	Industrial arm and manipulation vendors choosing compute on planning latency	Ship a HIP/Triton batched collision-checking and trajectory-optimization MoveIt plugin as a cuRobo answer	https://newsroom.amd.com/news/aai-2026-kria-robotics-dev-platform/
C152	n/a	OMPL is a header-heavy CPU planning library that builds on AMD hosts	med	-	-	-	-	-	-	-	https://ompl.kavrakilab.org/
C153	n/a	STOMP runs as a CPU MoveIt 2 plugin on AMD hosts	med	-	-	-	-	-	-	-	corpus:arxivorg-155875afe7.txt
C154	n/a	Pilz industrial motion planner is a CPU MoveIt 2 plugin, vendor-neutral at the compute layer	med	-	-	-	-	-	-	-	https://moveit.ai/documentation/planners/
C155	n/a	Pinocchio is a CPU/Eigen kinematics-dynamics library portable to EPYC and Ryzen	med	-	-	-	-	-	-	-	https://stack-of-tasks.github.io/pinocchio/
C156	partial	Nav2 runs unmodified on AMD ROS 2 hosts alongside the AMD ROS 2 Perception Node	med	3	2	3	2	No AMD equivalent of nvblox/cuVSLAM costmap and localization plugins, so GPU-accelerated navigation layers remain NVIDIA-only	AMR and mobile-robot builders comparing Kria/Ryzen against Jetson on navigation stack completeness	Publish a ROCm or Vitis accelerated costmap-layer and 3D reconstruction plugin for Nav2	corpus:nvidia-isaac-rosgithubio-b4d3888a39.txt
C157	community	Runs via PyTorch on ROCm; AMD has published VLA fine-tuning on MI300X for Pi0, Pi0.5, SmolVLA and ACT but not OpenVLA	med	3	3	3	2	No AMD-validated OpenVLA training or inference recipe, so the most-cited open VLA has no published gfx942/gfx1100 numbers	Researchers reproducing OpenVLA baselines who default to NVIDIA for the reference config	Add OpenVLA-7B fine-tune and inference-Hz runs to the existing ROCm LeRobot/VLA CI and blog the numbers	corpus:rocmblogsamdcom-3f0bd016ae.txt
C158	community	AMD-built ROCm JAX wheels are the only path; no AMD-tested Octo build	low	3	2	2	1	Octo pins a JAX/TPU-oriented dependency stack with no ROCm validation, so Open X-Embodiment generalist baselines are unverified on AMD	Robot-learning teams using Octo as an OXE baseline on non-NVIDIA hardware	Reproduce one Octo eval on ROCm JAX and file upstream fixes for any CUDA-pinned dependencies	https://rocm.docs.amd.com/en/latest/install/rocm.html
